Record_ID,DateKey,GeographyKey,DisasterTypeKey,Compound_Event,Disaster_Duration_Days,Disaster_Magnitude,Hazard_Severity,Number_of_Deaths,Number_of_Injuries,Number_of_People_Affected,Displacement_Count,Houses_Damaged,Infrastructure_Damage_Score,Crop_Loss_Percentage,Economic_Loss_Million
REC_2021_10_D_091,20211001,91,8,0,20,11.9,10.0,46,246,434074,126072,28297,49.71,25.14,830.163
REC_2021_10_D_093,20211001,93,8,0,10,4.28,4.86,1,16,171276,39797,6220,22.14,9.19,130.2985
REC_2021_11_D_001,20211101,1,8,0,20,12.04,10.0,3,29,80357,26305,4002,67.28,36.47,556.2324
REC_2021_11_D_003,20211101,3,8,0,20,9.81,9.09,14,90,301377,86193,12651,52.78,12.24,289.8369
REC_2021_11_D_011,20211101,11,8,0,21,12.51,10.0,15,50,310968,74856,11962,39.99,11.53,291.1726
REC_2021_11_D_012,20211101,12,8,1,18,9.45,10.0,6,37,120019,38828,10159,63.18,13.58,13.8272
REC_2021_11_D_013,20211101,13,8,0,15,7.23,7.02,1,14,195995,48990,11195,33.12,25.73,142.5158
REC_2021_11_D_014,20211101,14,3,0,8,4.85,4.14,0,10,148570,37879,5516,16.89,0.0,415.0591
REC_2021_11_D_021,20211101,21,8,0,21,8.88,10.0,14,73,314231,58597,8592,38.4,30.35,568.7107
REC_2021_11_D_022,20211101,22,8,0,18,8.43,10.0,3,20,100634,25500,3420,45.21,50.72,2124.5052
REC_2021_11_D_023,20211101,23,8,0,19,8.53,8.36,2,21,280713,87964,11750,51.27,13.35,584.123
REC_2021_11_D_024,20211101,24,8,0,9,4.2,4.53,1,9,81811,20586,4649,22.63,4.95,250.4947
REC_2021_11_D_025,20211101,25,2,1,11,4.28,4.39,0,2,262630,95933,21774,31.66,0.0,99.9802
REC_2021_11_D_031,20211101,31,8,0,19,8.39,10.0,29,131,378292,122763,24352,62.81,41.34,42.9782
REC_2021_11_D_032,20211101,32,8,0,19,10.89,10.0,5,44,109946,24394,6145,43.34,35.99,74.4759
REC_2021_11_D_033,20211101,33,2,0,11,6.89,6.45,1,12,276549,79845,12591,35.54,0.0,151.9505
REC_2021_11_D_034,20211101,34,8,0,10,4.07,4.42,0,5,150723,39616,5780,21.16,10.23,110.8394
REC_2021_11_D_041,20211101,41,8,0,18,9.63,10.0,21,199,366030,120336,17723,67.45,53.39,511.187
REC_2021_11_D_042,20211101,42,8,1,21,9.52,10.0,18,122,308109,67660,13173,37.38,55.65,345.4138
REC_2021_11_D_043,20211101,43,8,0,16,10.18,8.55,0,10,35389,8719,1655,41.21,40.76,2911.0178
REC_2021_11_D_045,20211101,45,2,0,13,8.33,7.49,1,8,96209,32045,4590,38.07,0.0,537.0737
REC_2021_11_D_051,20211101,51,8,1,19,9.35,10.0,8,43,212403,48699,12037,38.56,27.87,204.9823
REC_2021_11_D_052,20211101,52,8,0,20,10.49,10.0,29,114,199811,65833,12552,50.18,23.58,229.8782
REC_2021_11_D_054,20211101,54,2,0,7,4.91,4.05,0,4,253990,75658,14214,27.94,0.0,368.4003
REC_2021_11_D_056,20211101,56,2,0,9,4.16,3.94,0,1,124523,25432,4202,12.93,0.0,189.8501
REC_2021_11_D_061,20211101,61,8,1,19,12.1,10.0,7,71,200710,47736,12219,40.49,34.46,1476.8753
REC_2021_11_D_062,20211101,62,8,0,20,8.04,10.0,39,245,341637,88265,19514,48.43,22.28,148.3016
REC_2021_11_D_063,20211101,63,8,0,21,10.25,9.69,23,80,384655,135475,19747,72.84,56.36,889.0089
REC_2021_11_D_064,20211101,64,2,0,9,4.06,4.55,0,2,191704,52381,13889,23.5,0.0,484.7581
REC_2021_11_D_071,20211101,71,8,1,19,9.26,10.0,23,85,337547,84238,21748,49.95,46.41,834.9273
REC_2021_11_D_072,20211101,72,8,1,18,10.68,10.0,12,66,194323,55996,10575,61.92,45.04,278.1464
REC_2021_11_D_073,20211101,73,2,0,6,5.36,4.38,0,8,218253,71045,15753,28.39,0.0,309.0661
REC_2021_11_D_074,20211101,74,2,0,10,5.0,6.11,0,6,184931,55656,11406,38.61,0.0,488.7544
REC_2021_11_D_077,20211101,77,2,0,5,3.56,3.62,2,32,103618,40050,7968,26.9,0.0,535.7106
REC_2021_11_D_081,20211101,81,8,0,19,8.83,10.0,3,43,82323,20346,4230,48.01,47.5,383.1888
REC_2021_11_D_082,20211101,82,8,1,20,10.91,10.0,11,51,204515,45549,7528,28.16,8.76,1873.365
REC_2021_11_D_083,20211101,83,8,0,18,8.82,9.69,35,139,374257,135331,27071,61.36,51.97,78.3869
REC_2021_11_D_085,20211101,85,2,0,10,5.76,5.21,1,19,185919,57389,9912,26.87,0.0,284.6969
REC_2021_11_D_091,20211101,91,8,0,19,10.41,10.0,34,292,435706,126546,28570,44.11,23.67,204.5413
REC_2021_11_D_093,20211101,93,2,0,10,5.88,5.76,3,19,201030,46711,8824,24.58,0.0,327.3624
REC_2021_11_D_096,20211101,96,8,0,6,4.2,3.24,0,7,121445,38774,7435,29.55,6.01,240.3011
REC_2021_12_D_003,20211201,3,2,0,6,3.78,4.2,0,12,162905,46590,6470,24.85,0.0,682.6445
REC_2021_12_D_006,20211201,6,2,0,2,2.19,1.85,0,11,105342,37164,8547,16.39,0.0,183.8015
REC_2021_12_D_013,20211201,13,2,0,8,3.81,3.46,0,6,113591,28393,4021,13.31,0.0,57.8056
REC_2021_12_D_029,20211201,29,3,0,3,2.33,1.94,0,9,100139,23969,6058,14.05,0.0,174.7005
REC_2021_12_D_033,20211201,33,3,0,8,4.09,3.43,0,10,179738,51893,12853,17.05,0.0,161.7801
REC_2021_12_D_044,20211201,44,2,0,8,3.3,2.98,0,8,40524,7462,1880,12.21,0.0,221.049
REC_2021_12_D_045,20211201,45,2,0,7,5.19,4.5,0,3,68665,22870,3621,24.49,0.0,320.8147
REC_2021_12_D_055,20211201,55,2,0,5,2.73,2.2,0,13,61939,18762,4500,13.98,0.0,202.3017
REC_2021_12_D_063,20211201,63,2,0,11,6.85,5.47,0,2,251094,88435,20087,25.08,0.0,171.5179
REC_2021_12_D_074,20211201,74,2,0,9,3.22,3.62,0,13,125306,37712,9289,26.05,0.0,409.7709
REC_2022_01_D_003,20220101,3,6,0,20,11.07,10.0,6,41,143229,40963,6967,56.94,0.0,241.0884
REC_2022_01_D_005,20220101,5,3,0,6,4.02,3.45,0,1,115723,31300,7439,18.9,0.0,114.4216
REC_2022_01_D_006,20220101,6,2,0,9,4.39,3.54,0,3,137721,48587,11776,34.64,0.0,1101.407
REC_2022_01_D_013,20220101,13,2,0,6,4.61,3.96,0,14,124668,31162,7100,8.66,0.0,90.3271
REC_2022_01_D_015,20220101,15,2,0,7,5.64,4.34,0,9,109048,33351,4894,23.45,0.0,630.4301
REC_2022_01_D_033,20220101,33,2,0,7,3.47,4.15,0,9,204757,59117,14813,17.94,0.0,169.5273
REC_2022_01_D_043,20220101,43,2,0,4,2.74,2.51,0,4,13926,3431,546,9.15,0.0,399.2258
REC_2022_01_D_053,20220101,53,2,0,16,8.75,6.75,4,20,244498,70708,15843,41.79,0.0,928.2214
REC_2022_01_D_078,20220101,78,2,0,7,4.47,3.45,0,11,73900,16385,2250,22.64,0.0,372.1669
REC_2022_02_D_006,20220201,6,3,0,8,4.61,4.33,0,1,155239,54768,8076,38.42,0.0,1307.5272
REC_2022_02_D_011,20220201,11,6,0,20,11.23,10.0,4,35,55653,13396,2219,49.39,0.0,208.0683
REC_2022_02_D_013,20220201,13,2,0,4,3.26,2.53,0,8,92287,23068,4964,12.65,0.0,104.7774
REC_2022_02_D_066,20220201,66,2,0,4,2.45,2.14,0,2,19814,5337,1029,22.77,0.0,18.0318
REC_2022_02_D_082,20220201,82,2,0,7,3.92,3.98,1,9,92453,20591,4118,10.85,0.0,308.8894
REC_2022_03_D_013,20220301,13,3,0,4,1.86,1.47,0,2,68660,17162,3906,6.26,0.0,5.1876
REC_2022_03_D_030,20220301,30,3,0,3,2.46,2.68,0,9,82599,19998,3853,2.14,0.0,36.5341
REC_2022_04_D_001,20220401,1,6,0,20,9.67,9.68,5,47,52747,17267,2867,61.75,0.0,333.4558
REC_2022_04_D_006,20220401,6,7,0,18,10.8,10.0,14,148,215130,75897,15323,68.82,0.0,1341.2594
REC_2022_04_D_014,20220401,14,7,0,17,10.03,8.74,3,15,159071,40556,7296,41.52,0.0,207.8588
REC_2022_04_D_015,20220401,15,2,0,7,4.79,3.78,0,11,98904,30248,6498,18.31,0.0,1140.1969
REC_2022_04_D_021,20220401,21,2,1,9,5.42,4.49,0,12,147570,27518,6169,16.44,0.0,262.7037
REC_2022_04_D_029,20220401,29,7,0,19,10.79,10.0,6,55,169148,40487,9055,43.49,0.0,1072.4011
REC_2022_04_D_031,20220401,31,7,0,21,10.36,10.0,4,32,92221,29927,4721,63.49,0.0,618.6071
REC_2022_04_D_032,20220401,32,7,0,13,7.39,5.81,0,3,22696,5035,734,23.26,0.0,109.7198
REC_2022_04_D_033,20220401,33,2,0,4,3.04,2.86,1,17,164136,47389,11504,13.85,0.0,236.2229
REC_2022_04_D_035,20220401,35,7,0,17,8.57,7.48,1,15,59889,15173,2320,43.41,0.0,497.2488
REC_2022_04_D_047,20220401,47,7,0,21,12.95,10.0,19,144,164060,49172,7759,58.2,0.0,1239.2391
REC_2022_04_D_048,20220401,48,7,0,18,6.93,8.19,11,26,103248,26584,4293,42.27,0.0,774.5226
REC_2022_04_D_052,20220401,52,7,0,21,9.17,10.0,6,42,33749,11119,1750,55.66,0.0,926.3349
REC_2022_04_D_056,20220401,56,7,0,18,11.99,10.0,4,33,137064,27993,4186,36.61,0.0,492.3281
REC_2022_04_D_057,20220401,57,7,0,5,1.57,1.85,0,2,44216,11483,2580,18.7,0.0,114.1769
REC_2022_04_D_058,20220401,58,7,0,6,4.93,4.02,0,5,46630,12621,2910,13.58,0.0,955.2736
REC_2022_04_D_065,20220401,65,2,0,5,3.16,3.12,0,13,90345,31443,4303,4.41,0.0,54.2977
REC_2022_04_D_068,20220401,68,7,0,18,10.74,9.64,17,105,170530,58662,10930,65.57,0.0,231.5247
REC_2022_04_D_082,20220401,82,7,0,8,3.56,3.91,0,2,74954,16693,3017,14.28,0.0,430.1753
REC_2022_04_D_083,20220401,83,7,0,18,8.31,10.0,30,216,273911,99046,24055,58.3,0.0,2163.9952
REC_2022_04_D_084,20220401,84,7,0,18,10.63,10.0,2,27,34251,12718,2619,74.33,0.0,29.3631
REC_2022_04_D_086,20220401,86,7,0,13,5.81,6.89,5,33,297868,90051,12350,39.91,0.0,1017.0501
REC_2022_04_D_090,20220401,90,7,0,22,11.96,10.0,8,40,58591,19909,4144,59.64,0.0,643.7547
REC_2022_04_D_091,20220401,91,7,0,12,6.62,6.12,2,15,115486,33541,5943,41.54,0.0,119.6809
REC_2022_04_D_093,20220401,93,7,0,21,11.88,10.0,15,88,92760,21553,5025,44.81,0.0,850.3374
REC_2022_04_D_095,20220401,95,7,0,19,10.13,10.0,1,12,16434,3971,851,41.99,0.0,527.6488
REC_2022_05_D_001,20220501,1,8,0,20,12.69,10.0,2,15,79580,26051,5204,54.92,44.89,227.5218
REC_2022_05_D_002,20220501,2,8,0,19,10.25,10.0,10,105,245448,55520,13473,42.27,33.0,414.7462
REC_2022_05_D_006,20220501,6,7,0,12,4.9,5.91,1,9,149054,52586,12135,33.71,0.0,707.1035
REC_2022_05_D_011,20220501,11,8,1,21,11.65,10.0,11,33,309439,74488,12528,48.12,16.6,974.4653
REC_2022_05_D_012,20220501,12,8,1,21,8.87,10.0,11,73,119138,38543,8603,58.91,9.11,197.8646
REC_2022_05_D_013,20220501,13,8,0,12,6.02,6.56,2,32,179906,44969,8044,27.14,8.7,135.9156
REC_2022_05_D_014,20220501,14,2,0,8,3.06,2.77,0,10,109041,27801,7356,10.6,0.0,232.8595
REC_2022_05_D_018,20220501,18,7,0,21,9.28,10.0,9,52,100675,32179,7765,64.23,0.0,625.3967
REC_2022_05_D_020,20220501,20,3,0,5,3.18,2.63,0,13,79165,23993,3230,16.13,0.0,110.2476
REC_2022_05_D_021,20220501,21,8,1,20,8.91,10.0,15,100,312831,58336,8524,34.83,22.45,721.0546
REC_2022_05_D_022,20220501,22,8,1,21,10.29,10.0,4,22,100874,25561,5921,51.21,55.54,2068.9554
REC_2022_05_D_025,20220501,25,7,1,19,9.8,10.0,28,228,313442,114494,21468,82.31,0.0,1844.5305
REC_2022_05_D_026,20220501,26,7,0,19,10.17,10.0,22,185,260810,78597,18839,53.7,0.0,318.3223
REC_2022_05_D_030,20220501,30,7,0,22,8.93,10.0,6,35,44482,10769,1791,32.86,0.0,806.5022
REC_2022_05_D_031,20220501,31,7,1,18,8.71,10.0,1,20,91516,29698,5143,67.4,0.0,146.3793
REC_2022_05_D_032,20220501,32,2,0,7,3.41,2.93,0,13,38995,8652,1433,14.92,0.0,142.5766
REC_2022_05_D_038,20220501,38,7,0,10,3.8,4.63,0,9,20574,4837,886,20.79,0.0,246.905
REC_2022_05_D_042,20220501,42,8,1,18,10.91,10.0,19,61,311639,68435,11554,33.87,50.07,216.7183
REC_2022_05_D_044,20220501,44,2,0,13,6.98,5.61,0,8,71668,13198,3219,17.96,0.0,52.1148
REC_2022_05_D_046,20220501,46,7,0,10,5.73,5.17,0,3,59601,14065,3747,23.31,0.0,129.2063
REC_2022_05_D_047,20220501,47,7,0,22,11.95,10.0,21,128,161761,48483,6687,60.16,0.0,1086.2482
REC_2022_05_D_051,20220501,51,8,1,20,8.64,10.0,10,84,208292,47757,10461,38.93,29.65,1273.2221
REC_2022_05_D_052,20220501,52,8,0,16,10.82,9.21,11,36,181111,59672,10526,47.21,34.54,250.7985
REC_2022_05_D_053,20220501,53,8,0,11,5.69,5.59,1,16,211685,61219,14626,33.5,15.81,414.4136
REC_2022_05_D_054,20220501,54,7,0,4,2.83,2.19,0,1,76273,22720,5812,10.46,0.0,135.6871
REC_2022_05_D_060,20220501,60,7,0,22,8.66,10.0,5,44,150632,43056,10927,56.12,0.0,176.7766
REC_2022_05_D_061,20220501,61,8,0,18,8.26,10.0,8,65,200457,47676,8348,41.59,30.22,670.2353
REC_2022_05_D_062,20220501,62,8,0,20,11.18,10.0,41,350,350658,90596,23428,45.54,31.83,367.531
REC_2022_05_D_063,20220501,63,7,0,18,12.22,10.0,11,62,106344,37454,8993,61.93,0.0,544.5768
REC_2022_05_D_064,20220501,64,7,0,18,10.28,10.0,19,133,233178,63713,16840,50.6,0.0,772.906
REC_2022_05_D_068,20220501,68,7,0,22,12.72,10.0,10,61,173015,59517,12146,68.71,0.0,842.2705
REC_2022_05_D_071,20220501,71,8,1,18,12.06,10.0,17,70,346957,86586,13363,45.79,43.41,1448.087
REC_2022_05_D_072,20220501,72,8,0,19,9.26,10.0,3,19,192320,55418,8276,61.69,47.27,377.5664
REC_2022_05_D_077,20220501,77,7,0,21,8.39,10.0,6,29,144387,55808,11107,79.27,0.0,604.0139
REC_2022_05_D_081,20220501,81,8,1,18,9.75,10.0,1,13,81400,20118,4250,45.75,51.01,1117.175
REC_2022_05_D_082,20220501,82,8,1,20,8.02,10.0,7,61,201769,44937,10129,43.81,31.41,2378.4681
REC_2022_05_D_083,20220501,83,7,1,20,8.24,10.0,30,187,271269,98090,20089,69.6,0.0,933.4339
REC_2022_05_D_084,20220501,84,7,0,18,10.5,10.0,3,24,33829,12561,2513,75.54,0.0,324.6061
REC_2022_05_D_086,20220501,86,7,0,21,10.32,10.0,46,167,404763,122367,21500,60.42,0.0,677.575
REC_2022_05_D_088,20220501,88,7,0,18,10.06,10.0,18,135,235986,60421,11031,48.0,0.0,274.3226
REC_2022_05_D_091,20220501,91,8,0,18,10.81,10.0,29,71,434986,126337,24468,55.66,29.68,219.9184
REC_2022_06_D_001,20220601,1,2,0,8,4.37,3.92,0,11,41771,13674,2010,24.92,0.0,268.9546
REC_2022_06_D_021,20220601,21,7,0,19,9.34,10.0,0,2,94242,17574,3858,32.91,0.0,534.8402
REC_2022_06_D_025,20220601,25,7,1,19,12.88,10.0,28,111,310760,113514,21565,70.96,0.0,1121.5738
REC_2022_06_D_031,20220601,31,7,0,21,9.82,10.0,8,52,93820,30446,6939,50.86,0.0,352.3355
REC_2022_06_D_033,20220601,33,7,0,22,10.75,10.0,12,79,220781,63743,11324,55.13,0.0,372.748
REC_2022_06_D_035,20220601,35,3,0,5,1.95,2.31,0,5,138997,35216,5768,14.28,0.0,183.9099
REC_2022_06_D_040,20220601,40,7,0,10,7.61,6.1,0,5,164523,37142,5695,29.91,0.0,276.3073
REC_2022_06_D_041,20220601,41,7,0,21,8.6,10.0,12,120,162908,53557,8733,57.09,0.0,599.3385
REC_2022_06_D_043,20220601,43,7,0,14,7.8,7.5,0,10,24306,5988,1192,34.53,0.0,832.1907
REC_2022_06_D_053,20220601,53,2,0,11,4.87,5.12,1,8,197523,57123,12303,23.66,0.0,156.9961
REC_2022_06_D_057,20220601,57,7,0,21,12.99,10.0,18,163,178985,46485,10523,44.76,0.0,489.9374
REC_2022_06_D_060,20220601,60,7,0,22,12.37,10.0,7,68,149275,42668,5993,51.66,0.0,446.4313
REC_2022_06_D_062,20220601,62,7,0,12,6.34,7.15,0,6,78679,20327,4503,30.51,0.0,533.7238
REC_2022_06_D_063,20220601,63,7,0,20,11.75,10.0,6,61,104310,36737,7292,68.23,0.0,110.2335
REC_2022_06_D_064,20220601,64,7,0,16,10.95,9.26,8,74,215851,58979,12888,49.76,0.0,1584.843
REC_2022_06_D_067,20220601,67,7,0,13,5.95,5.94,0,4,111367,34452,8201,30.35,0.0,404.5662
REC_2022_06_D_068,20220601,68,2,0,5,3.2,2.97,0,12,203491,70000,10757,25.46,0.0,117.2847
REC_2022_06_D_072,20220601,72,2,0,12,6.42,4.96,1,15,112471,32409,5838,29.26,0.0,326.5973
REC_2022_06_D_073,20220601,73,7,0,9,4.47,3.45,0,10,23101,7519,1199,22.11,0.0,136.9988
REC_2022_06_D_075,20220601,75,7,0,15,8.9,8.42,1,11,45248,9702,1312,39.77,0.0,431.7109
REC_2022_06_D_083,20220601,83,7,0,20,8.6,10.0,38,123,275389,99580,26492,74.73,0.0,800.7986
REC_2022_06_D_084,20220601,84,7,0,18,10.88,9.16,1,17,31122,11556,2005,73.25,0.0,83.7995
REC_2022_06_D_086,20220601,86,7,0,20,8.61,10.0,32,297,398866,120585,19532,62.2,0.0,2523.682
REC_2022_06_D_088,20220601,88,7,0,21,10.92,10.0,13,103,238313,61017,9952,59.71,0.0,514.1104
REC_2022_06_D_091,20220601,91,7,0,12,5.06,5.86,0,3,115628,33582,8866,26.59,0.0,451.0824
REC_2022_06_D_095,20220601,95,7,0,10,4.18,4.55,0,8,8248,1993,333,11.66,0.0,134.3822
REC_2022_07_D_022,20220701,22,2,0,11,8.52,6.6,0,11,69319,17565,4609,34.6,0.0,816.4523
REC_2022_07_D_029,20220701,29,3,1,8,4.29,3.33,0,3,141484,33865,5405,15.69,0.0,340.7671
REC_2022_07_D_031,20220701,31,6,0,18,8.6,9.69,6,48,90600,29401,6083,55.79,0.0,260.039
REC_2022_07_D_039,20220701,39,2,0,9,3.62,3.6,0,11,47999,12581,2609,12.16,0.0,75.6938
REC_2022_07_D_062,20220701,62,6,1,19,7.99,8.62,3,25,89540,23133,3762,41.9,0.0,636.1484
REC_2022_07_D_072,20220701,72,2,0,8,4.15,4.74,0,5,111735,32197,5447,23.46,0.0,133.4958
REC_2022_08_D_017,20220801,17,3,0,10,3.55,3.96,0,6,30343,8510,1661,24.13,0.0,212.7778
REC_2022_08_D_022,20220801,22,2,1,11,3.46,4.2,0,14,46524,11789,1811,29.78,0.0,555.2355
REC_2022_08_D_031,20220801,31,2,0,12,5.2,5.08,2,20,223952,72676,17905,32.79,0.0,97.2109
REC_2022_08_D_032,20220801,32,2,0,8,3.33,3.76,0,2,46141,10237,1581,16.95,0.0,182.0906
REC_2022_08_D_081,20220801,81,6,0,22,12.32,10.0,2,23,70286,17371,3306,49.15,0.0,3228.0287
REC_2022_09_D_013,20220901,13,2,0,8,3.99,4.32,0,4,132527,33126,7042,24.58,0.0,122.3106
REC_2022_09_D_045,20220901,45,6,0,18,10.14,10.0,0,10,72081,24008,4579,65.39,0.0,720.7148
REC_2022_09_D_048,20220901,48,3,0,1,1.48,1.42,0,14,116817,30078,6097,8.74,0.0,12.7897
REC_2022_09_D_074,20220901,74,3,0,10,4.37,3.89,0,4,129571,38995,9978,22.06,0.0,50.6291
REC_2022_09_D_090,20220901,90,4,0,3,2.46,2.47,0,13,144058,48950,11160,24.56,6.8,131.4313
REC_2022_10_D_001,20221001,1,8,1,19,11.85,10.0,6,28,81309,26617,4101,66.53,29.01,1092.2173
REC_2022_10_D_003,20221001,3,8,0,16,6.28,6.94,3,30,234696,67123,9590,46.32,10.8,362.2906
REC_2022_10_D_004,20221001,4,8,0,7,4.68,4.02,3,25,222582,64789,14462,21.73,12.1,636.7222
REC_2022_10_D_011,20221001,11,8,0,22,11.11,10.0,14,65,318575,76687,14482,44.35,27.23,300.2214
REC_2022_10_D_012,20221001,12,2,0,10,6.7,5.69,0,10,76701,24814,4611,33.79,0.0,849.3619
REC_2022_10_D_020,20221001,20,3,0,7,4.79,3.69,0,1,94850,28747,5262,15.03,0.0,49.8576
REC_2022_10_D_021,20221001,21,2,0,11,4.36,5.44,1,16,173143,32287,8175,18.62,0.0,494.2981
REC_2022_10_D_022,20221001,22,8,0,21,12.79,10.0,7,40,101554,25733,6172,51.24,49.88,1104.2897
REC_2022_10_D_023,20221001,23,8,0,11,6.73,6.67,4,16,233254,73092,16541,36.77,2.25,402.4805
REC_2022_10_D_031,20221001,31,8,0,21,11.27,10.0,29,93,380953,123626,28419,58.76,38.55,40.7372
REC_2022_10_D_032,20221001,32,8,0,19,11.2,10.0,6,58,109039,24193,5908,37.0,32.67,260.5561
REC_2022_10_D_041,20221001,41,8,0,19,9.43,10.0,26,79,362263,119097,20689,69.01,57.57,687.79
REC_2022_10_D_042,20221001,42,2,0,7,5.84,4.8,2,16,164054,36026,5032,14.59,0.0,172.3457
REC_2022_10_D_044,20221001,44,2,0,5,3.05,2.85,0,9,39828,7334,1145,2.78,0.0,54.9375
REC_2022_10_D_045,20221001,45,8,0,7,3.74,3.92,0,12,62767,20906,4232,24.12,17.49,36.3061
REC_2022_10_D_051,20221001,51,8,0,18,12.93,10.0,8,44,212411,48701,7488,41.9,21.54,1548.5483
REC_2022_10_D_052,20221001,52,8,0,19,7.52,8.64,17,82,175315,57762,7971,59.98,29.37,157.2086
REC_2022_10_D_061,20221001,61,8,1,21,8.05,10.0,8,50,205564,48891,10300,39.02,32.04,571.6727
REC_2022_10_D_071,20221001,71,8,1,21,10.4,10.0,21,192,343689,85771,20938,51.7,45.7,279.7534
REC_2022_10_D_072,20221001,72,8,0,20,11.21,10.0,3,21,194717,56109,7655,59.11,52.31,282.2128
REC_2022_10_D_074,20221001,74,2,0,7,3.78,4.2,0,7,137364,41341,8305,25.77,0.0,195.1478
REC_2022_10_D_081,20221001,81,8,0,19,11.85,10.0,1,15,82046,20278,2722,45.88,45.7,399.9123
REC_2022_10_D_082,20221001,82,8,0,18,8.48,8.3,3,18,172222,38357,5598,36.02,10.14,338.9757
REC_2022_10_D_084,20221001,84,2,0,11,5.13,4.94,0,4,122386,45444,7024,35.55,0.0,163.3468
REC_2022_10_D_091,20221001,91,8,0,22,8.48,10.0,38,115,441008,128086,21741,50.34,26.22,770.9679
REC_2022_10_D_092,20221001,92,8,1,18,12.09,10.0,15,131,203534,58259,11954,51.16,49.41,579.6273
REC_2022_10_D_093,20221001,93,8,0,16,6.88,7.34,7,61,240342,55845,14192,36.32,20.57,285.0968
REC_2022_10_D_095,20221001,95,4,0,5,1.46,1.62,0,2,24417,5901,1469,18.88,0.0,20.9746
REC_2022_11_D_001,20221101,1,8,0,20,10.76,10.0,4,32,80393,26317,4286,60.3,37.12,747.6279
REC_2022_11_D_003,20221101,3,8,0,17,10.26,9.86,15,124,318719,91153,15785,55.5,22.49,415.7872
REC_2022_11_D_004,20221101,4,8,0,4,3.8,3.47,0,3,201689,58707,10620,12.86,10.06,92.1453
REC_2022_11_D_011,20221101,11,8,0,19,12.41,10.0,14,60,308576,74280,10964,48.09,31.62,218.1846
REC_2022_11_D_012,20221101,12,8,1,19,12.06,10.0,9,54,120907,39115,9968,58.66,14.12,278.8103
REC_2022_11_D_013,20221101,13,2,0,11,5.41,4.98,0,7,148622,37149,6976,14.3,0.0,341.0113
REC_2022_11_D_014,20221101,14,8,0,11,7.38,6.49,0,12,215908,55047,9738,31.99,8.07,180.6718
REC_2022_11_D_021,20221101,21,8,1,22,9.93,10.0,23,189,303572,56610,8610,39.22,30.7,669.6046
REC_2022_11_D_022,20221101,22,8,0,20,12.57,10.0,2,25,98839,25045,4146,46.47,57.29,235.4055
REC_2022_11_D_027,20221101,27,2,0,10,4.56,4.65,0,2,34510,8278,1270,10.68,0.0,1024.7302
REC_2022_11_D_031,20221101,31,8,0,20,8.95,10.0,41,147,383010,124294,22595,58.19,27.97,449.7897
REC_2022_11_D_032,20221101,32,8,0,20,9.75,10.0,2,19,106493,23628,3346,32.64,37.26,1199.597
REC_2022_11_D_034,20221101,34,8,0,7,3.55,3.16,0,12,117282,30826,6553,7.96,13.81,129.7815
REC_2022_11_D_041,20221101,41,8,1,21,8.29,10.0,22,172,366759,120575,26542,59.7,53.0,642.3311
REC_2022_11_D_042,20221101,42,2,0,13,7.27,6.38,1,7,211618,46471,7826,21.78,0.0,232.7222
REC_2022_11_D_043,20221101,43,8,0,17,8.74,8.63,0,7,35599,8771,2038,43.51,41.97,167.9973
REC_2022_11_D_051,20221101,51,8,0,21,11.73,10.0,11,68,208872,47890,12105,40.39,25.26,272.8969
REC_2022_11_D_052,20221101,52,2,0,7,4.7,4.37,0,3,101849,33557,8694,28.67,0.0,30.021
REC_2022_11_D_053,20221101,53,8,1,18,11.23,9.48,11,106,316266,91464,19738,45.11,35.72,554.5875
REC_2022_11_D_054,20221101,54,8,0,12,7.15,5.91,2,27,326213,97172,18356,32.33,15.86,157.1451
REC_2022_11_D_061,20221101,61,8,1,19,10.3,10.0,6,66,198024,47098,9942,39.92,33.33,512.5625
REC_2022_11_D_062,20221101,62,8,0,21,10.81,10.0,36,301,343011,88620,12470,50.22,22.64,560.0853
REC_2022_11_D_071,20221101,71,8,1,21,12.61,10.0,17,157,339015,84604,11521,43.44,48.79,950.7039
REC_2022_11_D_073,20221101,73,8,0,19,12.72,10.0,77,442,417788,135998,30207,58.48,56.27,135.1683
REC_2022_11_D_081,20221101,81,8,0,18,11.54,10.0,5,16,80025,19778,4894,46.11,46.36,1758.3947
REC_2022_11_D_082,20221101,82,8,0,22,9.75,10.0,12,128,201826,44950,9608,35.96,23.82,1639.0164
REC_2022_11_D_083,20221101,83,2,0,18,10.42,8.56,14,91,340451,123107,18010,59.99,0.0,331.7613
REC_2022_11_D_084,20221101,84,2,0,8,4.11,3.92,0,11,103089,38279,7398,30.5,0.0,150.6715
REC_2022_11_D_085,20221101,85,2,0,8,4.22,4.63,0,11,172820,53346,11923,20.69,0.0,704.5002
REC_2022_11_D_091,20221101,91,8,1,19,8.58,10.0,33,272,442260,128449,33190,53.95,24.85,427.0615
REC_2022_11_D_092,20221101,92,8,1,18,11.0,10.0,20,77,206308,59053,12471,51.41,46.71,349.8416
REC_2022_11_D_095,20221101,95,2,0,14,7.36,7.35,1,18,82226,19872,4162,34.48,0.0,65.1849
REC_2022_12_D_006,20221201,6,2,0,5,3.76,3.41,0,5,135821,47917,9705,22.55,0.0,315.8909
REC_2022_12_D_081,20221201,81,2,0,7,4.27,3.44,0,5,37543,9279,1668,20.2,0.0,41.6629
